Issue key,Status,Priority,Custom field (Severity),Project key,Issue Type,Created,Assignee,Custom field (Digital Service),Summary,Description
DCM021CX0118-23210,Closed,Medium,Minor,DCM021CX0118,Bug,2021-04-15T11:27:00,Daniela Garcia,2. Orders & Delivery Schedule,Cancel - Button "Accept" is doing a scroll in the modal,Button "Accept" is doing a scroll in the modal    Steps:  # Go to the order history  # Click on the call Action from an order "Confrimed"  # Click on Cancel  Result: Afetr canceling a modal is displayed with a scroll  Expected: Button should be moved to the bottom     !image-2021-04-15-11-25-02-322.png|thumbnail!     
DCM021CX0118-23211,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-15T11:44:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - Does not filter by company,Does not filter by company  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com] / TestCycleV2CemexGo  Steps :  # Select option Financial Document S4  # Select Customer: 50003093 #  Select Cia. Cemex SAB # Select document *9000000033*  !image-20210415-164703.png|width=1686 height=287!  This document belong to cia 7277   but in OLS    it is not filtering by cia.  !image-20210415-170226.png|width=1707 height=921!
DCM021CX0118-23212,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-15T13:41:00,Mauricio Cantu,4. Credits  Invoices & Payments,UAT MX DS4 - Status is not updated in payments,Does not filter by company  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com] / TestCycleV2CemexGo  Steps :  # Select option Financial Document S4  # Select Customer: 50003093 #  Select Resum # Select Payments Reference  They stay in status "in process"  !image-20210415-184946.png|width=1707 height=914!  and in the dashboard option   it shown payment in process  both payments are already applied  |57 598.00| |19 320.85| |*Sum: 76 918.85*|  !image-20210415-220328.png|width=1707 height=500!
DCM021CX0118-23213,Closed,Medium,Minor,DCM021CX0118,Bug,2021-04-15T16:53:00,hector.castro,2. Orders & Delivery Schedule,DS2  Modify order is not working properly,the functionality of modify  is not working correctly when we click it and fill the fileds  and fter submit  the bottom try to do the request and stay on waiting           user deployment.team@mailinator.com  Cemex2019!    !image-2021-04-15-16-52-25-638.png|width=200 height=183!      
DCM021CX0118-23214,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-16T03:43:00,camille.peron@cemex.com,2. Orders & Delivery Schedule,UAT FR DS2 - Internal user can't see the POD request in BSO console,Mobile : Android + iOS  Language: French  Date time: GMT+1  User: tison@mailinator.com  Pass: Cemex2020    User BSO console : AAMRAH@mailinator.com  Password : Customer$ervic3    When the customer creates a new POD  the internal user can't see the request on the BSO console.  Expected behavior : be able to see the request to create it in SAP and validate the order
DCM021CX0118-23215,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-16T08:34:00,Hector Alvarado,2. Orders & Delivery Schedule,UAT FR DS2 - The name of the product is cuts,Mobile : Android  Language: French  Date time: GMT+1  User: tison@mailinator.com  Pass: Cemex2020  Customer : 50530802    The name of the product in the order details is cuts.   Expected behavior : see the entire name
DCM021CX0118-23216,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-16T08:44:00,camille.peron@cemex.com,2. Orders & Delivery Schedule,UAT DS2 FR - Translation missing,Mobile : Android  Language: French  Date time: GMT+1  User: tison@mailinator.com  Pass: Cemex2020  Customer : 50530802    In the order details - "loadings" there is one word which is not translated. It should be "livré(s)" instead of "delivered"    Also the translation "Pas de bordereau" is wrong. It should be "Aucun bon de livraison"
DCM021CX0118-23217,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-16T08:48:00,Liliana Lira,2. Orders & Delivery Schedule,UAT DS2 FR - The name of the products are the technical one instead of the commercial one,Mobile : Android  Language: French  Date time: GMT+1  User: tison@mailinator.com  Pass: Cemex2020  Customer : 50530802    The name of the products in the order details - "loadings" are the technical ones. We'd like to have the commercial one to make it clearer for the customer.    In attachement  the field in SAP (transaction MM03) + the ePOD with the "correct" name.
DCM021CX0118-23218,Rejected,Medium,Minor,DCM021CX0118,Bug,2021-04-16T09:20:00,Elaine Cristina Da Costa Silva,2. Orders & Delivery Schedule,UAT DS2 FR - The SAP reference is the delivery number instead of the LIFEX,Mobile : Android  Language: French  Date time: GMT+1  User: tison@mailinator.com  Pass: Cemex2020  Customer : 50530802    The delivery number in order details - "loadings" is the SAP one. We'd like the LIFEX number  
DCM021CX0118-23219,Rejected,Medium,Minor,DCM021CX0118,Bug,2021-04-16T09:22:00,camille.peron@cemex.com,2. Orders & Delivery Schedule,UAT DS FR - The plate is missing,Mobile : Android  Language: French  Date time: GMT+1  User: tison@mailinator.com  Pass: Cemex2020  Customer : 50530802    The plate in the loadings details is missing. Is it possible to add it ? It would be useful for the customer to check his/her deliveries.
DCM021CX0118-23220,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-16T09:31:00,Jose Antonio Lopez Gonzalez,2. Orders & Delivery Schedule,DS2- Error al Crear Pedido OLS y SAP,Error al crear pedido en OLS y SAP.  El día de ayer se crearon en OLS y SAP el mismo pedido con los mismos datos.    Pedido de Cemento empacado / Entregado / Efectivo  RSO: 50017509  Jobsite: 66864980  MAterial: 10011825
DCM021CX0118-23221,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-16T09:47:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - Jobsite not extended in possible select it in the option advance payment,Jobsite not extended in possible select it in the option advance payment  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com] / TestCycleV2CemexGo  Steps :  # Select option Financial Document S4  # Select Customer: 50003093 #  Select Resum # Select Option Advance Payment # Select Customer 50003093 # Select Cia. “Promexma” # Select Jobsite 66257965 # Select “Tranfer” # Select “ BBVA” # Reference: 8123367945  !image-20210416-145340.png|width=1707 height=960!    !image-20210416-145100.png|width=1707 height=960!  This Jobiste it is not extended in Cia. 7277  !image-20210416-145210.png|width=1324 height=675!
DCM021CX0118-23222,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-16T09:48:00,Oswaldo Harvick Silva Serrato,2. Orders & Delivery Schedule,US Failing to retrieve orders in QA environment,Deployment.team@mailinator.con  Cemex2019!    Not able to see orders with user    Problem is the data  the load number of ticket is empty  and the conversion to number fails.  Need to implement an error handling fix. 
DCM021CX0118-23223,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-16T10:14:00,Mauricio Cantu,4. Credits  Invoices & Payments,UAT MX DS4 - Status is not updated in clearing,Does not filter by company  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com] / TestCycleV2CemexGo  Steps :  # Select option Financial Document S4  # Select Customer: 50003093 #  Select Resum # Select Documents: 9000001122 & *3400642816*  They stay in status "Compensacion en proceso"  !image-20210416-151623.png|width=1707 height=960!  !image-20210416-151726.png|width=1707 height=960!    Promexma  !image-20210416-152449.png|width=1707 height=960!    !image-20210416-152430.png|width=1707 height=960!
DCM021CX0118-23224,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-16T16:08:00,Jose Antonio Lopez Gonzalez,2. Orders & Delivery Schedule,DS2-No muestra Sucursales de concreto para realizar un pedido UAT MX - Servicio 2,No se muestran las Sucursales de Concreto para poder crear pedidos de Concreto en la compañía 7277  USuarios:  [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]  / TestCycleV2CemexGo  RSO: 50474534  JS: 0066838816  !image-20210416-211417.png|width=945 height=573!
DCM021CX0118-23226,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-16T16:14:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - Status is not updated in clearing,Does not filter by company  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com] / TestCycleV2CemexGo  Steps :  # Select option Financial Document S4  # Select Customer: 50003093 #  Select Resum # Select Documents: 9000001122 & *3400642816*  They stay in status "Compensacion en proceso"Promexma  !image-20210416-211525.png|width=1707 height=960!
DCM021CX0118-23225,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-16T16:14:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - Status is not updated in payments,Does not filter by company  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com] / TestCycleV2CemexGo  Steps :  # Select option Financial Document S4  # Select Customer: 50003093 #  Select Resum # Select Payments Reference  They stay in status "in process"  and in the dashboard option   it shown payment in process  both payments are already applied  |57 598.00| |19 320.85| |*Sum: 76 918.85*|  !image-20210416-211504.png|width=1707 height=960!
DCM021CX0118-23227,Rejected,Medium,Major,DCM021CX0118,Bug,2021-04-16T16:47:00,Javier Pedraza,4. Credits  Invoices & Payments,UAT MX DS1 - No se muestran Obras ni Frentes ,No se muestran las obras en Información de Cliente  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [pruebas.frontera@mailinator.com|mailto:homedepotuser@mailinator.com] / Cemex2021#  Steps :  # Seleccionar la opción de información de Cliente  !image-20210416-214920.png|width=1707 height=960!  Posiblemente no cuente con acceso para visualizar las obras y esto hace que no se vean en el S2.
DCM021CX0118-23228,Rejected,Medium,Major,DCM021CX0118,Bug,2021-04-16T16:50:00,Javier Pedraza,4. Credits  Invoices & Payments,UAT MX DS1 - No se muestran los contratos,No se muestran las {color:#ff5630}*Condiciones Comerciales*{color}{color:#ffffff}*ales*{color}  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [pruebas.frontera@mailinator.com|mailto:homedepotuser@mailinator.com] / Cemex2021#  Steps :  # Seleccionar la opción de *Condiciones Comerciales*  !image-20210416-215118.png|width=1707 height=960!    Posiblemente no cuente con acceso para visualizar las obras y esto hace que no se vean en el S2.
DCM021CX0118-23229,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-16T16:53:00,Javier Pedraza,2. Orders & Delivery Schedule, No muestra Sucursales en Historial de Pedidos UAT MX - Servicio 2,No se muestran las Sucursales de Concreto para poder crear pedidos de Concreto en la compañía 7277  USuarios:  [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]  / TestCycleV2CemexGo  RSO: 50474534  JS: 0066838816  !image-20210416-211417.png|width=945 height=573!
DCM021CX0118-23230,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-16T16:55:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - No se visualizan las Aclaraciones,No se visualizan las aclaraciones  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [pruebas.frontera@mailinator.com|mailto:homedepotuser@mailinator.com] / Cemex2021#    Pasos:  # Seleccionar Document S4  # Seleccionar cliente 50003093 #  Select Aclaraciones    !image-20210416-215544.png|width=1707 height=960!
DCM021CX0118-23231,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-18T03:32:00,Manuel Martinez Ruiz del Hoyo,3. Delivery Tracking,Delay in statuses,I created the first order for 3 M3. It worked ok…. But the statues were in a delay    And then I created an order for 25 M3.  Order 276166  The first delivery supposed to be on 7 M3  So when I started the loading the statues haven’t change. Then I change the status in Simma – to left the plant.  The status in the app still – approved  (see Image 1)     When I added time to site arrival  That's what is happening.  We have 1 order for 25 m3 that is in status approved.  And then we see another order – the same number (I think it's the problem with the 12 digit…) that it's in process..    (see Image 2)     When I change the statues in Simma to start unloading   (see Image 3)  That's what I see in the app:  Complete without volume:      (see Image 4+5)  When I add time in Simma for end loading end leaving the plant – the info in the app hasn't changed (and there is a problem with the marked word that's supposed to be in the same line…)     (see Image 6)  I have tried another order when I choose the correct order number in the console  In Simma the truck finish loading – the statues in the app – still approved  it took a few minutes to the statues to change to in progress…  In Simma it's already left the plant   (see Image 7)  in the app it took couple of minutes and some refreshing of the page to see the change in the statues  
DCM021CX0118-23232,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-19T09:01:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - Relación de Remisiones (No se muestran las ordenes facturadas para la 7180),Al ejecutar el reporte te remisiones para la sociedad 7180 no se muestran remisiones  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [pruebas.fronterra@mailinator.com|mailto:homedepotuser@mailinator.com] / Cemex2021#      # Seleccionar al Cliente: 50003213 #  Seleccionar la opcion de reportes # Relacion de remisiones # Seleccionar Sub. Cemex SAB # Criterios de búsqueda de fechas = Fecha de Entrega # Estatus de Facturas : Todo  Factura y No Facturado # Seleccionar Descargar a mi computadora  !image-20210419-140454.png|width=1706 height=915!  El reporte se muestra en blanco  !image-20210419-140516.png|width=1707 height=960!  !image-20210419-140628.png|width=1707 height=960!  !image-20210419-142332.png|width=850 height=385!  Agrego una entrega generada en la fecha del reporte    !image-20210419-142506.png|width=1707 height=960!      {color:#ff5630}*Nota : Cuando seleccione Criterios de búsqueda de fechas= Fecha de la Factura  y Estatus de Facturas = Facturado   me descarga la información de Promexma*{color}  !image-20210419-143850.png|width=1707 height=960!  !image-20210419-143918.png|width=1707 height=960!
DCM021CX0118-23233,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-19T09:25:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - Reporte - Remisiones (No se muestran las ordenes facturadas para la 7180),Al ejecutar el reporte te remisiones para la sociedad 7180 no se muestran remisiones  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [pruebas.fronterra@mailinator.com|mailto:homedepotuser@mailinator.com] / Cemex2021#  # Seleccionar al Cliente: 50003213 #  Seleccionar la opción de reportes # Reporte Remisiones # Seleccionar Sub. Cemex SAB # Tipo de documento : Todos # Criterios de búsqueda de fechas = Fecha de Entrega # Estatus de Facturas : Todo # Seleccionar Descargar a mi computadora    !image-20210419-142716.png|width=1707 height=960!  !image-20210419-142802.png|width=1707 height=960!  !image-20210419-140628.png|width=1707 height=960!  !image-20210419-142332.png|width=850 height=385!  Agrego una entrega generada en la fecha del reporte  !image-20210419-142506.png|width=1707 height=960!  Nota: Para este mismo reporte pero seleccionando   Criterios de búsqueda de fechas = *Fecha de Facturas*  y  seleccionado la opción de estatus de factura :  *Facturado*   si descarga información.
DCM021CX0118-23234,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-19T11:29:00,hector.castro,2. Orders & Delivery Schedule,DS2 Order App   show a Sales Order from MX, !image-2021-04-19-11-27-48-838.png|thumbnail!     The order app show a Sales Order from Mx  into the calendar View    User deployment.team@mailinator.com  
DCM021CX0118-23235,Closed,Medium,Major,DCM021CX0118,Bug,2021-04-19T13:49:00,IVAN OLVERA,4. Credits  Invoices & Payments,UAT MX DS4 - Pago Referenciado no se genera PDF,No se esta generado el PDF del pago referenciado  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [ferreterachamizaluser@mailinator.com|mailto:ferreterachamizaluser@mailinator.com]/ TestCycleV2CemexGo  Steps :    # Cliente 0050722932 # Seleccionar la opción de Tablero resumen  #  Seleccionar Pago Anticipado # Seleccionar todas las Sociedades # Seleccionar obra 0066317082  # Monto : 3 Montos diferentes # Selecionar Pago referenciado # Siguiente  !image-20210419-185920.png|width=1707 height=960!  Se guardan en sap pero no se envia el PDF  !image-20210419-185913.png|width=1707 height=960!
DCM021CX0118-23236,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-19T14:00:00,Jean Franco Caringi,4. Credits  Invoices & Payments,UAT MX DS4 - Pago Referenciado CIBI Promexma 7277,Al momento de ejecutar la transaccion Z0120_PYMNT_CONF envia error   [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo  Steps :  # Cliente 50003093 # Seleccionar la opción de Tablero resumen  #  Seleccionar Pago Anticipado # Seleccionar todas las Sociedades # Seleccionar obra 0066317082  # Monto : 3 Montos diferentes # Seleccionar Pago referenciado # Siguiente  Se ejecuta la transaccion Z0120_PYMNT_CONF     Envia error:  !image-20210419-190148.png|width=1707 height=960!
DCM021CX0118-23237,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-19T14:10:00,Mauricio Cantu,4. Credits  Invoices & Payments,UAT MX DS4 - Error en Detalle de aplicación Promexma  7277,Error en aplicacion  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo  Steps :  # Cliente 50003093 # Seleccionar la opción de Tablero resumen  #  Seleccionar Documentos financiero # Seleccionar documentos *ZFE-00311737* /  9000000099 # Seleccionar botón aplicar # Siguiente  !image-20210419-191055.png|width=1707 height=960!  !image-20210419-191133.png|width=1707 height=960!  !image-20210419-191153.png|width=1707 height=960!    En SAP se realiza la aplicación y se guarda como exitosa  pero al revisar en cada documento   no muestra el desglose de aplicación  !image-20210419-191458.png|width=1518 height=853!  !image-20210419-191508.png|width=1518 height=853!    Adiciolamente se genero una pago a factura y se aplico correctamente pero no se muestra en el detalle   !image-20210419-191940.png|width=1518 height=853!  !image-20210419-191946.png|width=1518 height=853!      Anexo evidencia 3085 donde si guarda el detalle:  {color:#ffffff}050008865{color}  !image-20210419-201030.png|width=1518 height=853!      Anexo evidencia 7180  !image-20210419-201145.png|width=1518 height=853!
DCM021CX0118-23238,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-19T17:24:00,Jose Antonio Lopez Gonzalez,2. Orders & Delivery Schedule,DS2- Error al crear pedido de RMS en OLS y Máscara de RMS - UAT MX - Servicio 2,No se muestran las Sucursales de Concreto para poder crear pedidos de Concreto en la compañía 7277  USuarios:  [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]  / TestCycleV2CemexGo  RSO: 50474534  JS: 0066838816  !image-20210416-211417.png|width=945 height=573!
DCM021CX0118-23240,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-20T09:42:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - Permite pagar facturas con diferentes IVA,Permite pagar facturas con diferentes IVA  misma sociedad  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo  Steps :  # Cliente 50003093 # Seleccionar documentos financieros # Seleccionar facturas *ZFE-10228368* / *ZFE-10118973* # Botón Pagar  Se observa que se habilita el boton de pagar   anteriormente se habia solicitado una validacion en donde no se permitiera pagar facturas con diferentes iva  !image-20210420-144510.png|width=1518 height=822!  !image-20210420-144537.png|width=1518 height=818!
DCM021CX0118-23241,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-20T13:57:00,Jean Franco Caringi,4. Credits  Invoices & Payments,UAT MX DS4 - Pago a Factura Promexma 7277,Al momento de ejecutar la funcion solo genera el dz pero no aplica a la factura  ZCXFM_CCRMD0MX_574_SAVE_PARAM  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo  Steps :  # Cliente 50003093 # Seleccionar la opción de Doc. Financieros #  Seleccionar Factura *ZFE-00311757* # Seleccionar el boton pagar # Seleccionar la opcion de tranferencia BBVA # Cambiar Monto a 100 pesos # Se observa que solo genera el DZ pero no aplica a la factura !image-20210420-185912.png|width=1518 height=853!
DCM021CX0118-23242,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-20T19:29:00,Jose Antonio Lopez Gonzalez,2. Orders & Delivery Schedule,DS1- No Muestra los Contratos genrados para el cliente - UAT MX - Servicio 1,No se están mostrando los contratos ( Cemento y Concreto ) de los clientes en la Sección de  “Condiciones Comerciales” Existen al menos 5 Contratos Vigentes.  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  RSO:  50017509    !image-20210421-004225.png|width=1282 height=466!    !image-20210421-003409.png|width=1361 height=679!
DCM021CX0118-23243,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-20T19:50:00,Gerardo Herrera Guerrero,2. Orders & Delivery Schedule,DS2- Pedido de Concreto Online "Factura Especial" Error al momento de Crear- UAT MX - Servicio 2,Al momento de intentar comprometer el saldo con una “Factura Especial”  marca error 😀   “Erro realizando pedido “001001”: Modificaciones Manuales en Clase de Condición ZMI6 no permitidas. El Documento de Venta 8009938532 no se modifica”  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: 50972289{color}    !image-20210421-005500.png|width=1365 height=736!    !image-20210416-211417.png|width=945 height=573!
DCM021CX0118-23246,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-20T20:35:00,Gerardo Herrera Guerrero,2. Orders & Delivery Schedule,DS2- Pedido de Cemento Online "Factura Especial" Error al momento de Crear- UAT MX - Servicio 2,Al momento de intentar comprometer el saldo con una “Factura Especial”  marca error 😀   “Erro realizando pedido “001001”: Modificaciones Manuales en Clase de Condición ZMI6 no permitidas. El Documento de Venta 8009938532 no se modifica”  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: 50972289{color}    !image-20210421-005500.png|width=1365 height=736!    !image-20210416-211417.png|width=945 height=573!
DCM021CX0118-23245,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-20T20:35:00,Jose Antonio Lopez Gonzalez,2. Orders & Delivery Schedule,DS2- Pedido de Concreto Online Error al momento de Crear- UAT MX - Servicio 2,Al momento de intentar crear un pedido de Conttado de Concreto  Online  marca un errror que de que el pedido no se comprometieron anticipos:  “Confirmar si este comportamiento es correcto  ya que no muestra pantalla para comprometer anticipos”    User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: 50972289{color}  JS: 0066843266  !image-20210421-013818.png|width=1365 height=674!
DCM021CX0118-23244,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-20T20:35:00,Gerardo Herrera Guerrero,2. Orders & Delivery Schedule,DS2- Pedido de Concreto Online "Factura Especial" Error al momento de Crear- UAT MX - Servicio 2,Al momento de intentar comprometer el saldo con una “Factura Especial”  marca error 😀   “Erro realizando pedido “001001”: Modificaciones Manuales en Clase de Condición ZMI6 no permitidas. El Documento de Venta 8009938532 no se modifica”  User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: 50972289{color}    !image-20210421-005500.png|width=1365 height=736!    !image-20210416-211417.png|width=945 height=573!
DCM021CX0118-23247,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-20T21:22:00,Ariel Pons Alonso,2. Orders & Delivery Schedule, DS2- Pedido de Concreto Online Error al tomar Org de Ventas - Servicio 2,Al momento de intentar crear un pedido de Conttado de Concreto  Online  marca un errror que de que el pedido no se comprometieron anticipos:  “Confirmar si este comportamiento es correcto  ya que no muestra pantalla para comprometer anticipos”    User: [clientefrontera@mailinator.com|mailto:clientefrontera@mailinator.com] / Cemex2021  {color:#6554c0}RSO: 50972289{color}  JS: 0066843266  !image-20210421-013818.png|width=1365 height=674!
DCM021CX0118-23248,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-21T14:16:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS4 - Factura Especial - Solicitu de Credito 7277 y 7180,No permite generar la solicitud de factura especial  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo  Steps :  # Cliente 50003093 # Seleccionar la opción de Cerrados # *Seleccionar 1 factura : ZFE-10228435*  y *ZFE-00311802* # Seleccionar el botón Solicitud de Crédito. # !image-20210421-191901.png|width=1518 height=853!      El saldo se muestra en 0.00
DCM021CX0118-23249,Closed,Medium,Minor,DCM021CX0118,Bug,2021-04-21T14:20:00,IVAN OLVERA,4. Credits  Invoices & Payments,UAT MX DS4 - Etiqueta Pago referenciado incorrecta,Pago Referenciado  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo    # Cliente 50003093 # Seleccionar Pago Anticipado # Generar un Pago referenciado  !image-20210421-192107.png|width=1518 height=853!
DCM021CX0118-23250,Closed,Medium,Critical,DCM021CX0118,Bug,2021-04-21T15:58:00,Jose Antonio Lopez Gonzalez,1. Customer Information & Commercial Conditions,No muestra sucursales de Cemento de IVA 16% - UAT S2,No se están mostrando las sucursales del IVA 16% en el combo para pedir Cemento.    El cliente tiene sucursales de Cemento de IVA 16 e IVA 8  sin emabrgo solo muestra la única Sucursal del 8%    Se revisaron los Datos de Bloqueo de al menos una sucursal 66024141 -Consturama Che Che y no tiene bloqueo de pedidos    Cliente: 50003093  JS:66024141    clientefrontera@mailinator.com / Cemex2021   !image-2021-04-21-15-52-20-415.png|thumbnail!    !image-2021-04-21-15-52-45-005.png|thumbnail!    !image-2021-04-21-15-53-53-281.png|thumbnail!    !image-2021-04-21-15-54-41-449.png|thumbnail!   
DCM021CX0118-23251,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-21T16:23:00,Jean Franco Caringi,4. Credits  Invoices & Payments,UAT MX DS4 - Aplicacion Total  Factura Promexma 7277,Error al aplicar totalmente la factura  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo  Steps :  # Cliente 50003093 # Seleccionar la opción de Doc. Financieros #  Seleccionar Factura  y pago *8123371181* y *ZFE-00311806* # Seleccionar el botón aplicar  Nota aplicación Parcial si funciona  !image-20210421-212502.png|width=1508 height=449!
DCM021CX0118-23252,Open,Medium,Major,DCM021CX0118,Bug,2021-04-22T05:18:00,Monica A. Salinas Flores,3. Delivery Tracking,QA UK DS3 EPOD is not available,After the ticket is signed and closed in Driver App  the EPOD has to be available to view and download.  Pre-EPOD is not available in the Track App and Track web too.    https://qa-eu.cemexgo.com/  Track App 3.14.4.4  https://qa-deliverytracking-console-eu.cemexgo.com/drivers/login      *Track App / web*    Credentials: frankkey@mailinator.com  TestGBcxg0  Customer number: 50221673  Order number: 227944139 (20.04)  Delivery ticket number: 9413902     !image-2021-04-22-12-15-41-100.png|thumbnail!       *Delivery tracking console*    Credentials: dispatch.gb01@mailinator.com  TestGBcxg0  Delivery ticket number: 9413902     !image-2021-04-22-12-18-25-196.png|thumbnail!   
DCM021CX0118-23254,Rejected,Medium,Critical,DCM021CX0118,Bug,2021-04-22T11:15:00,Denisse Adriana Herrera Silva,4. Credits  Invoices & Payments,UAT MX DS1 - No se muestran request de frente en consola,  [https://qa.cemexgo.com/login|https://qa.cemexgo.com/login] [homedepotuser@mailinator.com|mailto:homedepotuser@mailinator.com]/ TestCycleV2CemexGo  Steps :  # Cliente 50003093 # Seleccionar información a Cliente # Seleccionar opción Crear punto de entrega # Seleccionar obra *0066866181* # Capturar los datos # Se crea el request    !image-20210422-161802.png|width=1176 height=807!  Pero al momento de revisarlo en consola no se muestra  Usuario consola : [bso.cement.mx01@mailinator.com|mailto:bso.cement.mx01@mailinator.com]  !image-20210422-161848.png|width=1518 height=820!  NOTA : ESTE USUARIO DE CONSOLA SI TIENE ACCESO AL CLIENTE YA QUE FUE POSIBLE CREAR LA EL REQUEST DE LA OBRA  !image-20210422-162021.png|width=1517 height=559!
